file_name,transcription
2965853.wav,"alô, alô, bom dia, lília da empresa totvs. eu falo com thiago monteiro. isso. tudo bem. tudo ótimo. o senhor é o ti da empresa de pavimentação? isso. certo, senhor thiago, eu sou do departamento voz do cliente da totvs. estou ligando para fazer o nps, que é uma avaliação geral e anual. tem dois minutos. ok, só vou confirmar também o final do cnpj e o 1000 contra 58. isso, isso. ok. iniciando as questões não souber, só pular. se quiser justificar, fique à vontade. de uma escala de 0 a 10, qual a probabilidade do senhor recomendar a marca totvs a alguém hoje? no geral? dez. suporte técnico uma nota para a agilidade nos processos. oito. oito isso. atendimento também do suporte para avaliar o atendimento em si dos agentes. oito. oito atendimento do comercial executivo de vendas. dez. dez custos e os valores dos produtos contratados? oito. oito atendimento administrativo e financeiro. sete. sete. mais três perguntas. o programa que vocês estão usando atende a necessidade da empresa? total, parcial ou não atende total? uma nota para as atualizações. dez. dez e última pergunta para avaliar a unidade totvs de jundiaí. dez. contato. dez. ok. gostaria de comentar, deixar alguma reclamação ou sugestão? algum ponto? não. tranquilo. tranquilo. então tá bem. pesquisa finalizada. o ano que vem a gente retorna o contato novamente. obrigada e tenha uma ótima sexta. obrigado igualmente. tchau, tchau, tchau, tchau."
2967070.wav,"bom dia! bom dia! meu nome é viviane, eu falo aqui da totvs matriz. tudo bem? oi viviane, que posso te ajudar? eu gostaria, por favor, de falar com o gleison. só um minuto. viviane tudo bem? alô, bom dia! meu nome é viviane, eu falo aqui da totvs matriz. tudo bem? tudo bem, viviane? tudo bem, eu falo com clayson. isso. clayson eu estou entrando em contato com você para a gente fazer um rápido acompanhamento em relação à marca totvs que vocês utilizam hoje na empresa e no seu departamento. você teria dois minutinhos para falar comigo? sim, claro. certo, eu só vou fazer algumas confirmações por questões de segurança. o seu nome completo é clayson aparecido brito e atualmente, hoje o senhor é um dos responsáveis que faz a utilização do totvs na empresa né? correto. o e-mail continua sendo o gleison arroba br. isso. certo. obrigada pelas confirmações. iniciando a nossa avaliação, ela é uma avaliação bem rápida, numa escala de 0 a 10, qual a probabilidade do senhor recomendar a totvs a um amigo ou colega hoje? dez. certo, gostaria de me informar sobre o motivo da sua nota ou não? é o seguinte a minha nota foi por conta do software. certo? isso se quiser também dar alguma sugestão de melhoria. o que você acha que pode melhorar, não é? a gente super atende, atende nossa necessidade aqui no financeiro. uhum. em questão de emissão de nota também é super útil. funciona super bem. certo. certo. eu vou fazer agora algumas perguntas direcionadas aonde você vai me responder a nota de 0 a 10? não precisa falar o motivo da sua nota e também não precisa responder caso você não tenha o contato direto com a área, tudo bem. bom, em relação a agilidade nos processos do suporte técnico, uma nota de 0 a 10. nove. certo em relação ao atendimento do agente do suporte técnico certo a sua satisfação com o custo dos produtos contratados é cinco. certo. atendimento do administrativo financeiro da totvs. certo. o atendimento do executivo de vendas certo é a sua satisfação com a implantação do software, caso você tenha participado. dez. certo. você acha que hoje o produto da totvs entrega o benefício esperado pela empresa ou pelo seu departamento? tem a opção de entrega total, parcial ou não entrega? total certo também. de 0 a 10, como que foi a sua experiência com a última atualização do software? caso vocês tenham feito essa atualização de 0 a 10? dez. certo. é a última nota, gleison que seria em relação a unidade total são paulo, que faz atendimento com vocês hoje, de 0 a 10, como você avalia caso tenha contato? eu não tenho contato, mas dez. certo, de tudo isso que eu lhe perguntei, você gostaria de acrescentar algum ponto? no momento, não. tá ótimo. certo. certo. no caso, nós estamos entrando em contato mesmo realizando esse acompanhamento, justamente para termos as nossas melhorias contínuas num prazo de seis meses a um ano. nós iremos retornar o contato com você e verificar se teve alguma alteração na sua nota. tudo bem? tá legal. você ficou com alguma dúvida? não, nenhuma. tá bom então. cleiton, muito obrigada pela sua participação e tenha um ótimo dia, um bom final de semana. obrigada, tchau, tchau"
2966771.wav,"seja bem vindo ao grupo rocha. nosso menu de atendimento mudou. digite o ramal desejado ou três para departamento comercial. se você é cliente deseja efetuar um pagamento, digite quatro. se você é fornecedor e deseja tratar de um assunto financeiro, digite cinco. se você é fornecedor e deseja falar no nosso departamento de compras, digite seis. para outros assuntos, aguarde para ser atendido. o grupo rocha agradece a sua ligação"
2965622.wav,"agnes. bom dia, agnes. beatriz, eu gostaria de falar com o responsável pelo sistema no. buriti não existe no hotel praia no hotel. isso condomínio para mim é a parte service, correto isso? quem tá falando? meu nome é beatriz, falou da totvs. eu gostaria de falar com o responsável do ti ou do administrativo que utiliza o sistema. eu não tenho contato dele, infelizmente. tá, mas tem alguém do administrativo que eu consiga falar. só um minuto. beatriz isso lucimar. bom dia! bom dia senhora lucimar. beatriz da tati. tudo bem? tudo bem? você está bem? obrigada. a senhora seria a lacy vilela? sim. perfeito, senhora lucimar. eu falo da totvs da parte da experiência do cliente, tá? é meu contato. ele é bem rápido, é simples, porém é importante só pra gente saber como tá aí a experiência, a percepção de vocês. a senhora seria a responsável pelo financeiro? eu sou a gerente administrativo administrativa. perfeito. a senhora utiliza o sistema então, né? sim, perfeito. a senhora lucimar é dois minutinhos no máximo, tá? esse contato ele é feito pelo método de nps, então a senhora vai avaliar de 0 a 10. a marca tem alguns pontos específicos que ocorrem com vocês. tudo bem, tudo bem. só confirmando o cnpj da empresa é o13462226000 contra cinco seis. ok? isso o e-mail da senhora do finanças um ponto rio verde arroba infinite hotels.com ponto br ainda não. mais qual seria agora? administrativo sim. arroba prime hotel rv. arroba prime hotel rv praia hotel rv ponto com.br ponto com ponto br. perfeito. atualizei aqui. muito obrigada senhora alice marinho. iniciando então numa escala de 0 a 10, qual a probabilidade da senhora recomendar a totvs a um amigo ou colega hoje? nove tem algum comentário, algum ponto que gostaria de anexar sobre a nota? não tem. então, pra gente aprofundar um pouquinho mais na melhoria, agora vou falar alguns pontos específicos e peço que a senhora avalie também somente de 0 a 10, caso tenha contato. se não tiver, não precisa avaliar. falando do suporte técnico, como a senhora avalia agilidade nos processos do suporte? 7,5 oito. a gente não trabalha com números quebrados, tá? era dez. tá oito, tá bom. tô falando do atendimento dos agentes do suporte, né? os analistas em geral, sim, de 0 a 10. quanto? oito falando do atendimento do comercial referente ao executivo de vendas de vocês. nove em relação aos custos e valores dos produtos contratados. sete atendimento do financeiro referente a boletos e negociações. nove em relação a satisfação com a implantação do software, a senhora participou da implantação? sim. como foi para a senhora de 0 a 10? nove hoje o sistema lhe entrega o benefício que vocês precisam e entrega totalmente, parcialmente ou não entrega totalmente. como foi a experiência da senhora com a atualização do software? de 0 a 10 também. oito para finalizar, peço que a senhora avalie também de 0 a 10 atendimento realizado pela semana de soluções da unidade responsável aí por vocês. sete a essas duas perguntas a senhora tem algum comentário final? não. teria alguma empresa que gostaria de indicar para a gente? a senhora lá em cima não conheço. tá bom. esse contato ele ocorre no período de seis meses a um ano. tá passando um período. retornaremos o contato. tenha um ótimo dia e bom trabalho para vocês também. tchau, tchau. obrigada."
2967978.wav,"ola boa tarde fala pra. ele me chamo beatriz falo da totus tudo bem? tudo bem? que bom senhor romulo, o senhor seria responsável ainda pelo sistema na empresa cna companhia de navegação da amazônia e todos os portos de manaus? o são paulo matriz são paulo. sim ta senhor rômulo, meu contato ele é bem rápido e simples. eu preciso fazer só um acompanhamento pra saber como tá a experiência, a satisfação de vocês, tá? esse acompanhamento ele é feito pelo método de nps. então o senhor avalia somente de 0a10a marca totem, alguns pontos específicos. dura dois minutinhos. tudo bem, ok. só confirmando o cnpj da empresa zero quatro 562 559.000 contra meia meio ok? correto. o email do senhor continua rômulo fernandes arroba cna amazon.com.br br. perfeita. obrigada pela confirmação, senhor rômulo. numa escala de 0 a 10, qual a probabilidade do senhor recomendar a totvs a um amigo colega hoje, na visão que o senhor tem? oito tem algum comentário que o senhor gostaria de deixar sobre a nota ou algum ponto? não. não no momento. então, para aprofundarmos um pouquinho mais na melhoria, agora eu vou falar os pontos específicos e peço que o senhor avalie também somente 0 a 10, caso tenha contato. tá falando do suporte? como o senhor avalia agilidade nos processos do suporte hoje? apesar de que eu não tenho vindo abrindo chamado, né? mas eu acho que vocês tem um prazo, né? então tá atendendo dentro do prazo, né? a não ser se for alguma coisa bem específica que requer alguma coisa mesmo de vocês ligarem ou até mesmo de um consultor in loco, né? uhum, mas pra mim tá tá bom ainda tá ótimo, né? de 0 a 10 quanto? nove. tá falando em relação ao atendimento dos agentes do suporte? como o senhor avalia o atendimento dos agentes? vou botar oito assim também não tenho mais contato assim, entendeu? faz tempo que eu não abro. chamado. ah, tá falando do comercial, o atendimento do executivo de vendas de vocês. é assim a princípio. é que foi recentemente, né? ligações do comercial manaus aqui que teve, né? e tá programada uma visita, né? do consultor deles virem mostrar ferramentas nova. apresentar, né? uhum. mas de ultimamente. de dois anos para cá eu acho que não teve visita. não do cliente. então a senhora vai ali em quanto? de 0 a 10? sete. sete. tá falando em relação aos custos e valores dos produtos contratados? como o senhor avalia vou dar oito, né? eu sei que é um rp bem específico, né? em termos de mais de obrigatoriedade das empresas, né? e o atendimento do administrativo financeiro referente a boletos e negociações, como o senhor avalia? nossa, eles são bem esperto, né? que mandam cobrança direto quando a gente atrasa dois, três dias. então, um dia tão cedo, a comunicação pelo menos já tá informando que o boleto tá em atraso ou não. nove então o senhor avalia enquanto nove ta a satisfação com a implantação do software? o senhor participou da implantação? não, não participei. aí eu já não posso, tá? como senhora, não precisa avaliar. então tá falando em relação ao sistema. ele tá entregando o benefício que a empresa precisa. entrega totalmente, parcialmente ou não entrega? entrega a gente sempre tenta procurar as melhoras, né? porque assim o padrão totvs ele atende mais com uma empresa de alguns detalhes, né? tem as partes de customização, mas tudo isso leva a custo, né? mas em termos, atende a necessidade da empresa. mesmo básico, como até um avançado mesmo. então, totalmente ou parcialmente, totalmente. ah, tá. pra gente saber como foi a experiência do senhor com a atualização dos softwares, era dez também. caso tenha atualizado é bom. vou passar para uma agora, né? devido esse tempo de expiração de registro, tá mudando, né? eu não sei se esse prazo é curto ou é uma jogada da própria totvs mesmo para estar atualizando. aí a gente acaba tendo uma uma versão estável e daqui a pouco já muda, né? e aí começa a aparecer tudo de novo. problema que vem acontecendo, né? eu vou dar oito, tá, tá pra hoje. e pra gente finalizar, eu peço que a senhora paralisada dessa também. o atendimento realizado pela totvs amazonas, a unidade responsável por vocês. amazonas, né? não é o que tem minha carteira, né? é pra gente aqui, tá? fotos amazonas vocês tem contato? porque assim, a princípio, pelo menos aqui em manaus, foi separado, né? é uma empresa, tem a totvs amazonas, né, que atende, mas não são eles que tem a nossa carteira, né? uma outra empresa que faz parte das fotos, né? não sei qual foi essa jogada que fizeram, entendeu? mas enfim. então não precisa, né? ok. tá bom. só essas duas perguntas. tá, o senhor tem algum comentário final, mas algum ponto não. tá tranquilo. tá, senhor rômulo, esse acompanhamento ele ocorre num período de seis meses a um ano. passando o período, retornaremos. o contato tá bom. até uma ótima tarde e tchau, tchau. obrigado tchau. tchau."
2966316.wav,"alexandre. bom dia! bom dia, beatriz. eu falo com a senhora suellen marques. isso. senhora suellen, eu gostaria de falar com a senhora. a senhora seria uma das responsáveis que utiliza o sistema, né? na pele. o financeiro eu utilizo, a senhora seria bem rápida meu contato. tá, eu falo da parte da experiência do cliente e eu gostaria de saber somente como que tá a experiência, a satisfação de vocês, tá? esse acompanhamento ele é feito pelo método de nps, então a senhora avalia somente de 0a10a marca e alguns pontos específicos. dura dois minutinhos. tudo bem, ok, só confirmar no cnpj da empresa zero cinco sete cinco oito seis três 1000 contra 98. ok, correto. o email da senhora continua suelen arroba net ponto br sim. obrigada pela confirmação senhora suelen. iniciando então numa escala de 0 a 10, qual a probabilidade da senhora recomendar a totvs a um amigo, um colega? hoje, na visão a senhora tem nove? tem algum comentário que gostaria de deixar sobre a nota? então, essa nova versão ela ficou um pouco lenta. a nova versão e o layout um pouco diferente do outro para eu falo pra vizualização, é um pouco confuso. ficou muito azul, muito confuso para achar aqui o outro era melhor o layout. para localizar as entradas, a baixa também, porque ele ficou muitos. ah, eu não sei explicar assim de visualização. as escrito o escrito, o cinza mais forte, cinza, mais fraco. não sei, algo não tá legal. entendi o sistema, a visualização não ficou legal não e ficou um pouco assim, tudo junto, mas ficou meio confuso assim. tá, eu tô colocando aqui, tá? só não ficou. legal. algo mais? não. só isso. tá, então pra gente aprofundar um pouquinho mais na melhoria, agora vou falar alguns pontos específicos e peço que a senhora avalie também somente de 0 a 10, caso tenha contato. tá falando do suporte técnico? como a senhora avalia agilidade nos processos do suporte e avaliação do suporte? aline, você que usa mais? de 0 a 10. oito. tá falando dos atendimentos dos agentes, né? os agentes, os analistas que lidam com vocês no suporte do. agora a gente tá falando das pessoas que isso que atende vocês sobre o pessoal. oito tá falando em relação ao comercial, o atendimento do executivo de vendas, como que a senhora avalia de 0 a 10? executivo de vendas a gente não tem contato, não. então não precisa avaliar. tá falando em relação aos custos e valores dos produtos contratados, como a senhora avalia? desculpe, eu não entendi. em relação aos custos e valores dos produtos contratados, como a senhora avalia? de 0 a 10, isso de 0 a 10. alô? sete. sete. tá falando em relação ao atendimento do financeiro referente a boletos? negociações vocês tem contato com a área? não. a satisfação com a implantação do software. a senhora participou da implantação da implantação? isso tá o sistema hoje, senhora suelen? ele entrega o benefício que vocês precisam. entrega totalmente, parcialmente ou não entrega. o entrega. a gente fez tudo. tudo, né? entrega tudo. como foi a experiência da senhora como usuária final com a atualização do software? vocês já atualizaram? de 0 a 10, como a senhora avalia esse novo? é, pode ser a versão mais recente de vocês. eu avaliei os seis, tá? para a gente finalizar, peço que a senhora avalie também de 0 a 10, atendimento realizado pela totvs ip campinas, a unidade responsável aí por vocês. oito faça suas perguntas a senhora suelen, a senhora tem algum comentário final? mais algum ponto sobre o layout mesmo? visualização tá, eu coloquei aqui, tá? esse acompanhamento ele ocorre no período de seis meses a um ano. passando o período, retornaremos o contato. tudo bem? agradeço então. ótimo dia e bom trabalho. tchau, tchau. igualmente obrigada."
2966180.wav,"fito sorocaba. luana bom dia! bom dia! meu nome é lilia, eu falo da empresa totvs. eu precisava falar com algum gerente ou no controle da controladoria, mas primeiro eu preciso saber se to ligando certo? eu to ligando para condomínios, difícil ser first isso. isso mesmo, eu vou transferir para controladoria, tá? obrigada. budget luxury resorts a. controladoria vai dar um bom dia. bom dia everton, meu nome é lilian, falo da totvs. tudo bem? oi, lilian, tudo joia? que ótimo! eu sou do departamento. voz do cliente eu tô ligando para fazer o nps, que é uma avaliação geral. tô ligando pra toda a rede de hotéis da atlantic hotels e os condomínios. você tem dois minutos? tenho. tenho sim. ok, já localizei seus dados. everton faria isso. isso é o e-mail. controle, ponto e arroba hotels.com, ponto br. isso é o final do condomínio do cnpj do condomínio. é o 1000 contra 19. isso. isso correto. se eu responde por algum hotel pelo suítes, aqui é outro cnpj. ah, não só por esse daqui. não, não. tá bom. iniciando. então a gente sabe que algumas perguntas o senhor não vai conseguir responder, porque é mais a matriz que responde. aí é só pular, tá? de uma escala de 0 a 10, qual a probabilidade do senhor recomendar a marca totvs a alguém? hoje, no geral, são sete. sete. suporte técnico uma nota para a agilidade nos processos. seis é o atendimento em si dos agentes do suporte. seis tem contato com o comercial executivo de vendas? não, não. atendimento administrativo e financeiro. esse daí pode ir por oito. oito consegue avaliar a sua satisfação referente aos valores e custos dos produtos? não, não. sobre a implantação, se o senhor participou, uma nota pode. a implantação foi por oito. oito. mais três perguntas. o programa que vocês estão usando atende a necessidade da empresa total ou parcial ou não atende? não atende? total total. uma nota para as atualizações pode por. sete e a última pergunta para avaliar a unidade total de soluções. como quer? não entendi. pra avaliar a unidade totvs que presta serviço para os hotéis cm soluções. o que você quer que eu respondo? eu não entendi essa pergunta. tem uma nota de 0 a 10? ah, tá, uma seis seis. gostaria de comentar alguma das perguntas que eu fiz. sugestões? reclamações? reclamação. é a parte da devolutiva, né? tá tendo uma certa morosidade, mas na parte fiscal que eu tenho todo mês acontece um sempre o mesmo erro. daí eu tenho que abrir um chamado passo pro pessoal. eles vêm, eles revisam, olham e demora assim, três trocas de e-mails, esses, às vezes esses e-mails, essas trocas. agora é chamado, né? via leon, da atlântica. às vezes demora. chega a demorar uma semana. dez dias vai e volta. e são. são erros constantes que todo mês acontece sempre aquele erro. eu até peço um chamado pessoal, vocês não conseguem ver para sanar de uma vez, pegar o a raiz do problema e não vim corrigir. passou, beleza. daí o próximo mês eu tenho o mesmo erro de novo. aham, tá, esse ponto que eu to falando é específico para o sped, tá? o sped fiscal? e fiscal? tá. então o senhor tem chamados em aberto aí? sped? sped fiscal? isso eu não tenho nesse momento, mas todo mês, quando eu tenho que fazer essa transmissão, é que a gente tira do nosso sistema. e isso lá pelo dia dez ou 11, que que a gente tem que enviar essas informações, subir para o sped, né? todo mês tá tendo isso daí, todo mês sempre o mesmo erro. e daí todo mês tem que ficar corrigindo, pedindo pra corrigir. certo, então tá junto com o atlântico. o atlântico já tá sabendo juntamente com a totvs, correto e aí, demorou pra responder em dez dias. só que eles não tem uma solução definitiva e eles corrigem, eles fazem ali na hora e corrige daquele mês. olá, tudo bem? eu já fiz alguns questionamentos e ninguém me respondeu referente ao questionamento, né? eles falam ah, tá corrigido. tenta gerar, daí a gente gera. muito obrigado, encerra o o chamado. mas eu entendo assim um pouquinho mais a fundo se corrigiu. por que que não tenta ver? se dá? se não dá. ou me dá uma posição? fala, everton, ó, infelizmente a gente não consegue por causa disso, disso, disso. aham, entendi. ok, dá um. dá uma solução assertiva e definitiva. é isso. ou, se não tiver uma, uma definitiva, me explica o porque não tem. tá bem? algo mais? não. só isso. ok, senhor everton. então tá bom. de seis meses a um ano a gente retorna o contato de novo para a gente manter o relacionamento com vocês. tá bom. diretamente com esse condomínio maravilhoso. tenha um ótimo dia, viu? obrigado. bom final de semana pra você também."
2968443.wav,"boa tarde meu nome e viviane eu falo aqui da todos matriz tudo bem? sim pois não. eu gostaria por favor de falar com marlon. marlon. tudo bem? sim, tem sim. sim, sou eu mesmo. boa tarde marlon. meu nome é viviane, eu falo aqui da totvs matriz. tudo bem? hoje posso falar. pode colocar uma seta aí pra gente fazer o acompanhamento em relação a marca que tem hoje na empresa e no meu departamento, a gente tem uma nota técnica que a nota seria um pouco mais baixa, então seria no suporte certo. mas até então deve chegar nesse caso ainda, né? o seu nome é marlon almeida e atualmente o senhor é um dos responsáveis que faz a utilização do totvs na empresa. por favor, o email continua sendo o marlon arroba do marceneiro. com.br você não tem o suporte, não tem o contato. muito obrigada pelas confirmações da nossa avaliação. ela é uma avaliação bem rápida, não é como uma escala de 0 a 10. qual a probabilidade do senhor recomendar a totvs a um amigo ou colega hoje? parcial ou parcial? a gente teve um probleminha da última vez. pode colocar a nota quatro sete. não, não estou tranquilo. eu gostaria de me informar o motivo da sua nota ou não. tá tranquilo. ok. você também. tchau. tchau. uhum. certo. certo. eu vou fazer agora algumas perguntas direcionadas. aonde você vai me responder a nota de 0 a 10? não precisa falar o motivo da sua nota e também não precisa responder caso você não tenha o contato direto com a área, tudo bem. em relação a agilidade nos processos do suporte técnico, uma nota de 0 a 10. certo em relação ao atendimento quatro, né? uhum, certo. em relação ao atendimento do agente do suporte técnico, é certo o atendimento do executivo de vendas? certo. a sua satisfação com o custo dos produtos contratados. certo o atendimento do administrativo financeiro da totvs. certo é a sua saúde, certo? e a sua satisfação com a implantação do software ou de algum módulo. caso você tenha participado o certo? você acha que hoje o produto da totvs entrega o benefício esperado pela empresa ou pelo seu departamento? tem a opção de entrega total, parcial ou não entrega? certo também. de 0 a 10, como que foi a sua experiência com a última atualização do software? caso vocês tenham feito essa atualização de 0 a 10? o certo é a última nota marllon, que seria em relação a unidade totvs goiás. de 0 a 10, como que você avalia? caso tenha contato, o certo e de tudo isso que eu lhe perguntei, você gostaria de acrescentar algum ponto? certo. no caso, nós estamos entrando em contato mesmo realizando esse acompanhamento, justamente para termos as nossas melhorias contínuas. então, no prazo de seis meses a um ano, nós iremos retornar o contato com você e verificar se teve alguma alteração na nota. tudo bem? você ficou com alguma dúvida? ah, tá bom então. muito obrigada pela participação, márlon e tenha uma ótima tarde, um bom final de semana. obrigada, tchau, tchau."
2961972.wav,"alô? bom dia. alô, alô, bom dia! fala o senhor diogo teixeira. isso. eu, diogo, me chamo beatriz. falo da totus. tudo bem? tudo bem, beatriz e você? estou bem, obrigada. o senhor está me ouvindo bem agora? estou. tá. seu diogo, o meu contato. ele é bem rápido e simples. o senhor seria ainda responsável pelo sistema na empresa nápoli consultoria empresarial? sim. tá, eu falo da parte da experiência do cliente, senhor diogo. e eu preciso fazer um acompanhamento pra saber como que tá aí a percepção de vocês. é bem rápido e simples, porém importante pra gente entender a experiência que estão tendo. tá. e esse acompanhamento? ele é feito pelo método de nps. então o senhor avalia somente de 0a10a marca totem, alguns pontos específicos. dura dois minutinhos. tá bom. tá só confirmando o cnpj da empresa 11 319 sete meia 9000 contra nove três ok. isso o e-mail do senhor continua. diogo teixeira arroba consultoria ponto com ponto br. isso mesmo, obrigada pela confirmação. então, iniciando numa escala de 0 a 10, qual a probabilidade do senhor recomendar a totvs a um amigo ou colega hoje? na visão que o senhor tem. nove tem algum comentário que gostaria de deixar sobre a nota? não sei não. um bom sistema tem de toda a legislação. só pegou a gente de surpresa nesse negócio do novo release, né, que tem que todo mundo ir pro banco. entendi todas as customizações, entendeu? uhum. então tá bom pra gente aprofundar um pouquinho mais na melhoria. agora vou falar alguns pontos específicos e peço que o senhor avalie também somente 0 a 10, caso tenha contato. tá falando do suporte técnico? como o senhor avalia agilidade nos processos do suporte técnico? muito bom. eu não tive problema, não com o suporte técnico. sempre que eu ligo, eles resolvem dentro do prazo. de 0 a 10 do sna dez. tá falando em relação ao atendimento dos agentes do suporte, como que o senhor avalia o atendimento dos agentes? também são muito bons, bem qualificados. tá falando em relação ao comercial, o atendimento do executivo de vendas de vocês? a qual ela atendia bem. aí ultimamente eu mando e-mail, mensagem ela não responde mais. não entendi. então o senhor não tem mais contato? eu até tenho o contato dela, mas eu mando, por exemplo, que nem recentemente ela me mandou sobre licenças, né? que tava, por exemplo, a gente tem cinco licenças e cedeu. tipo uma pessoa que devia fazer um trabalho temporário no final de semana, acabou acessando junto com as outras pessoas, entendeu? e aí eu mandei, respondi o e-mail dela, mandei mensagem no whatsapp. só que eu não tive resposta dela, não. então, eu não sei o que aconteceu. não sei se ela mudou de celular ou mas não respondeu nenhum e-mail, né? aham. aí eu não tive resposta, tá? nessa última interação que eu tive, ela não me respondeu nem no whatsapp nem no e-mail. aí eu não sei o que que pode ter acontecido. entendi. então o senhor avalia enquanto de 0 a 10 vou dar um sete. ela sempre me atendeu bem, mas. mas nesse última interação ela não me atendeu não. tá bom. em relação aos custos e valores dos produtos contratados, como o senhor avalia de 0 a 10? ah, tá dentro da margem, assim que eu considero. entendeu? é que eu não tenho muita experiência assim dentro de outros rp, né? passei minha vida toda só mexendo, então não sei te dizer se o custo dele é mais elevado ou o mais barato, entendeu? mas assim, pelo o que ele entrega e pelo valor que hoje a empresa paga, considera um bom custo benefício. então o senhor avalia de 0 a 10, quanto daria um nove, tá. o atendimento do financeiro referente a boletos negociações, caso precisem. o senhor tem contato nossa! quando eu precisei, me responderam na hora. muito rápido. entendeu? quando eu precisei ver a questão, assinar a fatura, tipo, mudou o valor, que foi alguma correção de igpm? nessa essas correções que tem no valores. me responderam rapidamente. então tá pagando nove. tá. a satisfação com a implantação do software. o senhor participou da implantação? moça olha só, eu vou te falar a verdade. quem implantou para essa empresa anápolis foi a totvs ibirapuera desde 2016. desde 2015 que eles começaram essa implantação. em 2018 não tinha terminado. aí eu fui contratado justamente para finalizar a terminar de implantar e pôr em operação, né? entendeu? então, se você falar para mim uma história assim, eu não participei da implantação, mas eu fui contratado justamente para terminar ela, porque ela não conseguiu terminar entendeu? agora, os motivos eu não sei, porque várias pessoas saíram ou se expressaram com o projeto tal, então não sei se é culpa da nap e também culpa da torcida. eu não posso pôr a culpa toda na capoeira porque sempre alguém vai contar vantagem para você, mas sempre vai colocar a culpa na torre. o pessoal da nature põe a culpa na torre, desligar para o pessoal da torre colocar a culpa na nature. eu falei bom, eu vou implantar e terminar de implantar isso. e então se você perguntar para mim, eu daria um sete para o ibirapuera, porque eu já tive experiência em outras empresas que eu trabalhei com a cota ibirapuera. entendeu? na verdade, quando ela nem se chamava ibirapuera, se chamava cotas adm. ela implantou uma antiga empresa que eu trabalhava lá. então hoje o sistema ele tá entregando o benefício que vocês precisam. entrega totalmente, parcialmente. não entrega, não entrega. depois que eu implantei tudo, implantei todas as obrigações fiscais, terminei de parametrizar os módulos. agora ele tá funcionando plenamente, totalmente, né? tá bom. como foi a experiência do senhor com a atualização do software? era dez também. pra mim foi bem tranquilo, viu? bem tranquilo. só essa nova atualização. esse novo release aí que que vai me fazer ter que contratar programadores para poder ajustar todos os fontes para funcionar com os dicionários no banco, né? acho que deveria ter dado mais prazo para isso aí, porque tem empresa que tem muita customização, né? e a gente trabalha com programadores pontuais, então isso gera um custo alto para a empresa, que eu vou ter que contratar um programador para ajustar 256 customizações que eu tenho na base, entendeu? e ele já expira agora em junho. e como o senhor avalia, então, a experiência com as atualizações? não com as atualizações passadas que não tinha mudança? eu daria nove. agora, com essa nova aí, por falta de tempo. daria uns seis, porque eu acho que teria que ser avisado com mais tempo para as empresas se programarem. mas acontece que tem que. tem que seguir em frente, né? tá. então, nota seis isso. não, não vou dar nota. eu vou dar um oito para as atualizações, tá? eu sou nova, né? mas como você tá contando com algo que eu ainda não fiz, então não vou ser injusto em dar seis, sendo que as outras que eu fiz foi mais tranquilo. ah, tá. para finalizar então senhor diogo, eu peço que o senhor avalie também de zero a dez o atendimento realizado pela totem ibirapuera, a unidade responsável aí por vocês. olha, eu daria um sete. são essas as perguntas. o senhor tem algum comentário final? mas algum ponto? não, não foi isso mesmo. não teria alguma empresa que gostaria de indicar pra gente? alguma empresa para indicar isso para a gente oferecer nosso produto? ah você pode oferecer um bip ou o chamado glenn thornton. grant thornton. ele já usava um hotel. só que aí eles tiveram problema. aí agora eles formaram um novo tipo de novo e estão usando outros sistemas. mas talvez seja uma oportunidade de vocês. é grande torta isso. grande torta. ele já é um cliente de vocês. vai estar. se você pesquisar isso, vai achar a base grande torta. é porque eles se desmancharam e agora voltaram de novo como torta, né? porque eles viraram outra empresa? porque assim o é. empresa de auditoria consultoria. quando ela não atende os requisitos da matriz fora, eles tiram o nome da empresa. então ela mudou pra hdl e agora voltou a torta de novo. entendeu? entendi. tá bom, então eu coloco aqui. muito obrigada, senhor diogo. esse acompanhamento ocorre seis meses a um ano. passando o período, retornaremos e retornaremos contato. tá bom? tenha um ótimo trabalho. tchau, tchau. obrigado."
2965900.wav,"obrigado por telefonar para o blue tree premium florianópolis para falar com a recepção. digite um comercial dois eventos três reservas quatro restaurantes cinco financeiro seis ou aguarde para ser atendido. alô, bom dia! recepção victory hotel blue tree anapolis bom dia! bom dia beatriz, falando que gostaria de falar com a responsável pelo sistema na empresa. claro, perfeito. a gente tem sim. eu ia te passar para o setor de reservas, só que no momento eles estão ocupados. eu tentei passar a senhora para lá. só que é o seguinte a senhora conseguiria ligar daqui uns dez minutinhos, mais ou menos? daí te passando, talvez daí a senhora consegue falar com eles, pode ser? entendi. quem seria a responsável? a adalgisa ou a bárbara? no momento, a senhora falaria com o witter? o ita witter witter? isso. ah, tá. witter tá bom. mas, querida pergunta. tu não gostaria de algum outro meio? talvez o número de whatsapp ou o e-mail deles? pode ser o número do telefone celular. número de telefone. eu vou te passar para o whatsapp. espera aí um momento. daí o ddd 48. sim. número 9967167108. dez zero oito dez nove nove seis sete um zero oito dez né? esse número fala com quem? daí tu provavelmente vai falar com a anne ou com o witter anne ou com o ita witter. winter pensa em winter em inglês. daí witter. parecido. parecido. obrigada, querida. boa sorte. até."
